ID,PredictedProb
26126,0.740945811
26132,0.932791696
26134,0.685493917
26136,0.646349251
26138,0.762481812
26139,0.849746272
26140,0.944760945
26141,0.849972592
26142,0.95047699
26143,0.884020751
26150,0.672628943
26151,0.830252737
26152,0.887503689
26153,0.703477243
26155,0.590844801
26156,0.947644837
26159,0.877458265
26164,0.491766811
26167,0.693689479
26169,0.272915278
26170,0.83966359
26171,0.823971278
26172,0.667555373
26173,0.862113988
26176,0.488665125
26177,0.853152525
26180,0.827901649
26181,0.698980948
26188,0.866945852
26190,0.940007473
26191,0.663996079
26192,0.786317134
26193,0.89465267
26194,0.875718482
26195,0.698765708
26196,0.653543197
26198,0.868024774
26199,0.875657963
26205,0.599826669
26206,0.873719871
26207,0.693462529
26211,0.868200014
26212,0.504806434
26216,0.888342599
26218,0.89668652
26219,0.792738051
26220,0.915103164
26222,0.672209243
26224,0.870317031
26226,0.555061222
26227,0.866264424
26229,0.182660006
26231,0.674215088
26232,0.81506204
26235,0.639202043
26238,0.893345385
26239,0.8315684
26240,0.874779794
26242,0.684989642
26243,0.823184711
26244,0.603172016
26246,0.711289723
26249,0.575522216
26250,0.846857384
26251,0.806293069
26253,0.826560059
26254,0.751805083
26255,0.507044896
26256,0.463244635
26259,0.876540741
26260,0.634673346
26261,0.860686101
26262,0.592697242
26263,0.474226034
26269,0.826406267
26270,0.940439753
26271,0.677645457
26272,0.912704833
26273,0.947180464
26278,0.822933041
26280,0.529676497
26283,0.671808258
26286,0.472229868
26288,0.88268132
26290,0.86723647
26291,0.669037387
26292,0.72209377
26293,0.908126682
26298,0.866884797
26299,0.659825699
26300,0.80253638
26302,0.943031562
26304,0.833791385
26309,0.810184227
26310,0.696798069
26311,0.506180903
26312,0.731167433
26314,0.945684795
26317,0.626100163
26318,0.600901811
26319,0.905819765
26324,0.779727104
26325,0.704091966
26327,0.706069163
26328,0.780207275
26329,0.662382838
26330,0.800384709
26331,0.939976946
26333,0.946697528
26334,0.870931332
26336,0.639752956
26341,0.666390598
26345,0.592195447
26349,0.466822761
26350,0.872149251
26351,0.748340957
26352,0.538165998
26355,0.67030191
26356,0.76172733
26357,0.922219475
26359,0.799636933
26361,0.675465276
26362,0.566861607
26367,0.855761571
26368,0.947957625
26369,0.635585187
26370,0.900528771
26371,0.809110804
26373,0.509849549
26374,0.524859297
26375,0.762339817
26376,0.937875806
26377,0.676029959
26379,0.767698699
26380,0.907958229
26384,0.649848172
26389,0.676512853
26392,0.847233866
26393,0.748351545
26394,0.66923975
26396,0.918214708
26397,0.5018175
26398,0.767966437
26401,0.877138056
26404,0.867770279
26408,0.650936387
26409,0.898722118
26410,0.71061597
26411,0.934782331
26418,0.661558282
26419,0.854649381
26420,0.926635063
26421,0.830563082
26424,0.828684927
26425,0.785227061
26429,0.864580766
26431,0.938042195
26434,0.809881012
26435,0.797857246
26437,0.676096905
26439,0.901539226
26442,0.958034735
26443,0.669512035
26444,0.883178021
26445,0.900453185
26446,0.693236682
26451,0.601220915
26455,0.84169448
26456,0.907949386
26458,0.870629956
26459,0.717416501
26460,0.796833918
26462,0.643624759
26463,0.696915659
26464,0.72885267
26465,0.57136194
26470,0.81172562
26471,0.699744837
26473,0.80238412
26474,0.787044104
26477,0.875985505
26480,0.948255722
26481,0.689397287
26482,0.821757531
26483,0.647323372
26484,0.837909629
26485,0.874205456
26487,0.887345608
26491,0.50084884
26492,0.822030242
26493,0.828454467
26495,0.956266462
26496,0.944634206
26506,0.867127835
26507,0.895656076
26510,0.581268047
26511,0.619511638
26512,0.681149063
26513,0.646066534
26514,0.757433442
26515,0.771927979
26517,0.783740175
26518,0.653392519
26519,0.84535835
26521,0.676353531
26522,0.947384625
26523,0.807374005
26525,0.558381302
26526,0.741293169
26527,0.468873871
26530,0.928746523
26533,0.611866998
26537,0.954810205
26538,0.876420525
26540,0.82032786
26542,0.691640375
26543,0.883541213
26545,0.764173113
26547,0.726324614
26549,0.629215318
26550,0.866348271
26551,0.813577363
26552,0.948325393
26554,0.78533746
26556,0.618388254
26557,0.608829997
26560,0.804423425
26562,0.806231757
26563,0.586280094
26565,0.911133713
26566,0.668901235
26567,0.885499208
26572,0.710414138
26573,0.869421794
26575,0.867847429
26577,0.720072345
26579,0.656245991
26580,0.744386151
26584,0.703183387
26586,0.821526495
26587,0.873740348
26588,0.82374048
26589,0.6650815
26590,0.838346144
26591,0.687103355
26592,0.84248231
26599,0.948309913
26600,0.923230006
26601,0.893979151
26603,0.79054145
26606,0.922286113
26609,0.838959908
26613,0.894620617
26614,0.670147526
26615,0.677005396
26616,0.944376869
26617,0.711665307
26618,0.519384403
26620,0.921307485
26621,0.569228842
26627,0.584131541
26628,0.787580301
26629,0.682555323
26631,0.451900046
26632,0.677282105
26634,0.490250633
26635,0.706549394
26640,0.827980966
26641,0.864928759
26642,0.797680753
26645,0.546477414
26648,0.880707988
26651,0.869265285
26653,0.71690957
26654,0.886424283
26657,0.852662353
26658,0.719348049
26661,0.862019507
26664,0.610258739
26668,0.643511675
26669,0.668694169
26671,0.706667475
26677,0.944662855
26682,0.790159546
26683,0.682835703
26685,0.942340314
26686,0.656879163
26687,0.872637268
26690,0.742838412
26693,0.672352567
26695,0.811001787
26696,0.672771228
26697,0.829359703
26705,0.821839087
26707,0.926124145
26709,0.881786468
26710,0.953433824
26717,0.878935479
26718,0.761667172
26719,0.707186566
26720,0.813668168
26721,0.842504421
26723,0.942913433
26725,0.845438898
26726,0.857262152
26729,0.434449163
26730,0.716496543
26733,0.812536121
26734,0.581901061
26735,0.709795085
26739,0.626643219
26741,0.50047217
26744,0.76860944
26745,0.902995661
26746,0.522955999
26747,0.589889371
26749,0.933254686
26751,0.653467782
26752,0.896139463
26755,0.779635136
26756,0.763648297
26757,0.919883986
26761,0.779669453
26763,0.76412048
26764,0.743929231
26770,0.807305708
26771,0.499466334
26774,0.824566084
26775,0.830954147
26776,0.81223008
26779,0.700799415
26780,0.639706492
26781,0.877557418
26786,0.67313498
26788,0.805484162
26790,0.819132085
26792,0.851491796
26793,0.875102246
26799,0.674205411
26800,0.917971944
26803,0.575268117
26804,0.671950848
26805,0.738169067
26807,0.588978547
26810,0.57698248
26811,0.7970917
26812,0.935034201
26814,0.210905405
26818,0.806715271
26819,0.677968632
26820,0.85532457
26822,0.881591439
26826,0.869092324
26828,0.67019302
26829,0.785011893
26830,0.922396569
26832,0.670684074
26833,0.877161806
26834,0.707068299
26835,0.517161395
26836,0.91122253
26837,0.750814971
26839,0.747710091
26840,0.955946247
26841,0.661092994
26845,0.705596607
26850,0.825525483
26852,0.824825519
26853,0.83050797
26854,0.877735252
26857,0.794887184
26858,0.657464043
26860,0.860185843
26861,0.624608457
26863,0.854713162
26871,0.915337141
26875,0.652889843
26876,0.597753704
26879,0.689353429
26880,0.477311149
26882,0.866212473
26883,0.825488542
26884,0.619373568
26889,0.928543795
26890,0.721268833
26891,0.830789999
26892,0.661942232
26899,0.824789052
26900,0.84108556
26902,0.703050549
26907,0.764821969
26908,0.579434244
26910,0.680264067
26912,0.890971023
26913,0.790257317
26915,0.956661364
26916,0.7053409
26920,0.860376528
26921,0.834528517
26928,0.853147513
26929,0.82442044
26931,0.825989307
26934,0.805733996
26935,0.68673583
26936,0.958768638
26938,0.948010748
26944,0.792340822
26945,0.872321157
26946,0.843394721
26947,0.931349289
26949,0.918317763
26951,0.79768283
26952,0.869113283
26954,0.866575917
26956,0.766069183
26960,0.659336927
26961,0.705344673
26965,0.781037209
26968,0.738046936
26970,0.759419295
26971,0.679531793
26973,0.715961004
26974,0.643539784
26975,0.949013403
26977,0.673817408
26978,0.660674853
26979,0.840918098
26981,0.943633348
26982,0.644062762
26983,0.7075428
26984,0.825954001
26985,0.792961327
26988,0.885326121
26989,0.395389794
26991,0.660592067
26992,0.804863689
26994,0.730934889
26995,0.671185631
26997,0.875086247
27000,0.879272062
27002,0.820593153
27004,0.879081138
27007,0.797790565
27008,0.824251268
27009,0.808773837
27011,0.637477951
27012,0.715904332
27014,0.547118855
27015,0.936373645
27016,0.796094267
27018,0.633575747
27019,0.490185909
27020,0.84649151
27021,0.907304221
27022,0.784444189
27024,0.783316286
27025,0.865348453
27030,0.897523358
27032,0.48807308
27034,0.59636648
27035,0.857518346
27045,0.872240983
27047,0.694633966
27048,0.464932064
27054,0.792202584
27055,0.821718643
27056,0.726657377
27060,0.724916685
27065,0.813610162
27066,0.794581703
27068,0.692754162
27072,0.69214186
27073,0.790406122
27078,0.864540769
27079,0.581247568
27080,0.836323415
27082,0.775207246
27083,0.837649861
27085,0.755970576
27094,0.656640727
27096,0.710302402
27097,0.745270865
27103,0.579893124
27104,0.836038263
27106,0.838004894
27108,0.748819713
27109,0.803787978
27111,0.778302709
27113,0.498057509
27118,0.909783275
27123,0.844491121
27124,0.947948913
27125,0.868520679
27127,0.821189807
27129,0.690979066
27132,0.808678194
27133,0.598448574
27135,0.952647536
27137,0.925041868
27138,0.710164408
27140,0.926989436
27142,0.510307162
27149,0.797936704
27150,0.518459591
27152,0.653637384
27153,0.462214205
27154,0.813419408
27155,0.80466276
27157,0.902021589
27161,0.584004352
27167,0.858563297
27168,0.633407326
27169,0.933863266
27172,0.861122004
27173,0.445548719
27180,0.507631832
27182,0.669709867
27183,0.842697507
27184,0.818565147
27187,0.768938494
27188,0.828672082
27193,0.831273551
27195,0.498299527
27196,0.879908863
27197,0.693991743
27199,0.681849058
27200,0.805789704
27201,0.581598903
27204,0.831895992
27206,0.899191446
27207,0.820711745
27209,0.940049913
27210,0.751485097
27211,0.914362743
27215,0.873159297
27217,0.815982735
27218,0.683304745
27219,0.819544079
27220,0.846811659
27223,0.890783093
27225,0.711368275
27234,0.649333204
27238,0.662558766
27240,0.842733965
27246,0.855860998
27247,0.835339609
27248,0.777935305
27249,0.30573686
27251,0.544345802
27253,0.839715219
27254,0.958856555
27261,0.747144939
27262,0.498277717
27263,0.889668666
27267,0.878014879
27271,0.709770023
27272,0.663325136
27275,0.71059661
27277,0.796438166
27280,0.702984848
27281,0.705083363
27282,0.775170281
27283,0.927095227
27286,0.87086931
27289,0.713466668
27290,0.580972776
27291,0.791684034
27292,0.879949738
27297,0.525764929
27299,0.802931768
27300,0.861556673
27303,0.877305158
27304,0.881065597
27305,0.766274856
27306,0.95318207
27307,0.632595307
27308,0.638756953
27309,0.733058536
27310,0.868929218
27311,0.88000463
27314,0.793656862
27324,0.762067518
27326,0.870362713
27332,0.752345542
27333,0.739710201
27335,0.5701006
27340,0.787428453
27341,0.863382139
27342,0.853077044
27343,0.746527604
27344,0.826431878
27345,0.809082334
27346,0.854394677
27347,0.918781762
27348,0.854129698
27349,0.879772337
27351,0.933419987
27355,0.800443529
27358,0.712898568
27360,0.838579671
27361,0.80478804
27363,0.882171416
27364,0.890016898
27365,0.891865366
27366,0.875791006
27370,0.604929044
27372,0.572100641
27373,0.815177975
27377,0.887465161
27378,0.809433854
27379,0.946129864
27380,0.722877298
27382,0.171578516
27383,0.512905656
27384,0.761874624
27385,0.700906748
27386,0.86313967
27387,0.534445612
27389,0.862213136
27390,0.845115571
27391,0.899567783
27392,0.723147758
27393,0.67935442
27394,0.790460599
27398,0.801531433
27403,0.94412329
27406,0.897490223
27413,0.653363304
27415,0.85685476
27416,0.937144501
27419,0.858497193
27422,0.795635091
27425,0.796626018
27426,0.604455115
27427,0.962562481
27429,0.531110955
27432,0.886865262
27433,0.825746316
27434,0.575359706
27435,0.60798519
27437,0.66315771
27438,0.79932225
27439,0.851913873
27440,0.783119349
27441,0.866004037
27442,0.836458669
27446,0.881911289
27450,0.870026955
27452,0.79772273
27454,0.688114003
27455,0.846140722
27460,0.876452705
27462,0.484424548
27465,0.644923184
27466,0.877396047
27468,0.80253499
27469,0.884455913
27470,0.803902761
27471,0.362970064
27473,0.879858075
27474,0.720829971
27476,0.697083239
27479,0.93068413
27480,0.579447243
27482,0.900600144
27487,0.7538123
27488,0.959939418
27489,0.64108801
27492,0.812977401
27497,0.797201683
27499,0.730005114
27500,0.81658787
27502,0.863147179
27505,0.64859302
27507,0.653586696
27508,0.723974409
27509,0.90862696
27514,0.882247716
27515,0.803975976
27516,0.772163651
27518,0.871932892
27520,0.881448678
27525,0.949594617
27526,0.878348561
27528,0.753454735
27529,0.843953861
27531,0.941173179
27532,0.803098913
27533,0.419624779
27536,0.663093778
27537,0.666100538
27540,0.870688391
27542,0.714707023
27543,0.708155563
27546,0.826296123
27549,0.88969845
27557,0.619070669
27559,0.864743258
27563,0.708662325
27564,0.810887974
27566,0.672660328
27569,0.893274671
27570,0.787682628
27573,0.486935531
27577,0.508360013
27578,0.881720777
27581,0.768436962
27582,0.899641905
27583,0.857243328
27584,0.464096334
27586,0.899583951
27587,0.726123176
27588,0.797883192
27589,0.857402102
27591,0.763644972
27593,0.868837655
27595,0.684707167
27596,0.913926741
27597,0.547315913
27598,0.73473696
27599,0.674420251
27602,0.829330654
27604,0.836607245
27605,0.66006404
27608,0.884390727
27610,0.4966312
27611,0.939440529
27613,0.869624546
27614,0.879786008
27616,0.881058615
27617,0.544699342
27619,0.68819518
27620,0.859046353
27621,0.694103284
27622,0.685788716
27624,0.85026949
27625,0.948245541
27626,0.72212419
27627,0.836600842
27628,0.70900437
27630,0.847673044
27631,0.934033495
27632,0.557214404
27633,0.674521932
27634,0.462302705
27636,0.805459041
27638,0.860243259
27640,0.708129167
27642,0.789374534
27643,0.664147706
27647,0.751520752
27648,0.673421342
27649,0.700119171
27650,0.802080441
27654,0.840208321
27655,0.643272296
27657,0.338351195
27663,0.736223625
27664,0.681738217
27667,0.786457468
27668,0.708928274
27670,0.802838106
27673,0.674791398
27674,0.863780429
27676,0.624791377
27680,0.714657709
27682,0.702680949
27683,0.788826643
27684,0.701173487
27685,0.709581975
27686,0.810654567
27687,0.47399942
27690,0.791301898
27691,0.805160718
27693,0.850053724
27694,0.552020443
27695,0.846669892
27696,0.920139547
27698,0.711857609
27701,0.946754567
27707,0.850248455
27708,0.567286067
27709,0.838137816
27710,0.78904205
27711,0.935062369
27714,0.168561279
27716,0.653609173
27718,0.893247455
27720,0.778550356
27721,0.791291048
27723,0.88192907
27725,0.820508258
27727,0.832816006
27728,0.931626897
27731,0.317626059
27734,0.927637679
27735,0.490541053
27736,0.94743213
27738,0.754420833
27740,0.926313189
27741,0.867697051
27743,0.853453386
27745,0.93849199
27747,0.943131304
27751,0.940662512
27752,0.834044985
27754,0.950383377
27756,0.869469486
27757,0.701130968
27759,0.942847554
27760,0.789243935
27762,0.845890907
27765,0.567122492
27767,0.670118575
27768,0.93379114
27769,0.947283287
27770,0.874169183
27773,0.711902863
27774,0.42818652
27775,0.663103317
27776,0.788583045
27781,0.948956407
27784,0.823352067
27786,0.873202539
27787,0.824732101
27788,0.663400375
27790,0.717923977
27791,0.960405169
27792,0.807126996
27795,0.854893958
27796,0.959357108
27799,0.504473037
27800,0.922757848
27801,0.836484343
27803,0.460827994
27806,0.79985819
27808,0.792544102
27810,0.495628092
27811,0.647266483
27815,0.597035726
27816,0.786782484
27819,0.67501094
27820,0.858835166
27821,0.803913808
27822,0.595385979
27826,0.564803075
27829,0.867515523
27830,0.828582367
27832,0.704171829
27833,0.786565663
27834,0.683590133
27835,0.734711348
27838,0.877059881
27840,0.756524634
27841,0.782505082
27842,0.585529929
27844,0.908582801
27845,0.934516879
27846,0.868525802
27850,0.679366636
27852,0.888342599
27854,0.922488632
27856,0.843635416
27858,0.866111066
27862,0.6592542
27863,0.621686582
27864,0.883337096
27866,0.668330676
27867,0.960386286
27868,0.761871872
27873,0.805158219
27874,0.781030802
27876,0.912150584
27877,0.320956238
27880,0.570431026
27882,0.188540248
27887,0.958812664
27889,0.866253514
27892,0.477807656
27894,0.879760831
27898,0.867593593
27900,0.692332834
27904,0.870276608
27905,0.907866452
27907,0.694914064
27909,0.81048948
27910,0.695984855
27911,0.517555242
27913,0.92063062
27914,0.836571906
27917,0.880350398
27920,0.848767967
27923,0.503104843
27924,0.718994639
27928,0.866954692
27931,0.772756935
27934,0.688065361
27935,0.695665686
27936,0.866498285
27937,0.692332894
27938,0.462916999
27939,0.872883912
27940,0.67433821
27944,0.8095671
27947,0.93040727
27949,0.579950603
27952,0.841021252
27960,0.827358721
27961,0.877717248
27968,0.693584732
27969,0.835544421
27970,0.643852826
27974,0.805156495
27975,0.803988523
27976,0.818471277
27977,0.905057537
27978,0.583688575
27980,0.741428934
27981,0.65055292
27982,0.792947719
27984,0.802276413
27985,0.685236643
27986,0.840598046
27988,0.598992523
27989,0.695588051
27992,0.796435672
27993,0.700328849
27994,0.851921581
27995,0.791255402
27999,0.793868466
28003,0.588686479
28004,0.947673148
28007,0.751337132
28008,0.841173274
28009,0.800253952
28013,0.814859524
28014,0.8092569
28015,0.762205868
28016,0.849813258
28017,0.845898626
28018,0.955035887
28019,0.702061422
28020,0.638444079
28023,0.656487685
28024,0.811947287
28025,0.683629651
28026,0.876209444
28027,0.84818737
28030,0.635307486
28031,0.806918184
28032,0.581320706
28034,0.798520141
28035,0.825733701
28039,0.840734713
28040,0.959667112
28044,0.841245477
28045,0.808801063
28046,0.929027992
28047,0.855073095
28048,0.808383794
28051,0.346349842
28052,0.477099671
28053,0.47810528
28054,0.822919851
28059,0.847262409
28060,0.862736031
28061,0.941062446
28065,0.754258444
28067,0.92815515
28075,0.839166526
28076,0.923614954
28077,0.830189814
28078,0.796847183
28080,0.576466384
28081,0.819754375
28083,0.69190852
28084,0.871792497
28088,0.718900927
28091,0.640833029
28095,0.549678632
28098,0.582035408
28099,0.926538317
28101,0.630935305
28103,0.91004632
28104,0.959959249
28105,0.606878677
28107,0.53999997
28109,0.955229926
28112,0.596129114
28113,0.847426658
28114,0.494076799
28115,0.612643764
28117,0.654809608
28120,0.187900935
28121,0.856150669
28122,0.854166707
28123,0.861303051
28124,0.843794666
28127,0.81604152
28129,0.48981695
28130,0.192165038
28132,0.807695892
28134,0.507748814
28136,0.846093714
28137,0.634727449
28138,0.385091993
28142,0.73889857
28144,0.504103314
28146,0.743437071
28147,0.826414698
28148,0.858110149
28149,0.665905509
28150,0.827239021
28152,0.940375412
28154,0.843578381
28155,0.850252512
28158,0.720737503
28159,0.913242988
28164,0.641625434
28167,0.863475887
28171,0.874578004
28175,0.568034492
28176,0.669448287
28177,0.78621714
28178,0.80459714
28180,0.805467744
28182,0.658243867
28187,0.850057719
28189,0.710174328
28191,0.945898121
28192,0.829934747
28193,0.811855685
28195,0.879083487
28197,0.789663154
28198,0.696879482
28200,0.622060314
28203,0.591085766
28204,0.522975555
28206,0.929731837
28210,0.905796766
28211,0.886942922
28215,0.882631366
28216,0.833582152
28219,0.687601276
28220,0.677207496
28221,0.563455562
28222,0.865373455
28223,0.679871689
28225,0.668995649
28227,0.509838112
28228,0.488628648
28230,0.639263012
28233,0.650862863
28234,0.668928685
28236,0.855487914
28238,0.874989826
28239,0.801700488
28240,0.488501009
28242,0.658726166
28243,0.602565258
28244,0.575527924
28246,0.579392987
28248,0.948390699
28253,0.661483952
28254,0.650590823
28256,0.800449352
28257,0.815746651
28258,0.831958993
28259,0.752757575
28264,0.845768901
28267,0.950090853
28268,0.708931468
28269,0.161665794
28270,0.867810875
28271,0.922738072
28274,0.700200027
28275,0.801472074
28279,0.835269504
28281,0.694264296
28282,0.855777074
28283,0.553320285
28285,0.741431529
28287,0.208954552
28289,0.849581716
28290,0.796466296
28291,0.660920991
28292,0.832236403
28296,0.815956097
28297,0.846183318
28299,0.69245007
28303,0.719839877
28304,0.76175358
28306,0.909757068
28310,0.739256978
28311,0.724154382
28316,0.710366263
28323,0.886702819
28324,0.74677472
28327,0.195714544
28328,0.886678836
28331,0.937287043
28332,0.586777645
28333,0.64565312
28334,0.60617235
28335,0.692834316
28336,0.768779114
28339,0.857812214
28341,0.705552655
28345,0.957486828
28347,0.676452598
28349,0.807494857
28351,0.946773523
28352,0.879241099
28355,0.506953262
28357,0.872927977
28359,0.694465753
28364,0.913013356
28365,0.48412981
28366,0.85559732
28367,0.689152144
28368,0.922202466
28376,0.882261289
28377,0.784759053
28378,0.927397327
28379,0.886468386
28380,0.693167805
28381,0.539961688
28384,0.87369896
28385,0.807602571
28386,0.581053468
28387,0.851040335
28389,0.657171065
28393,0.49831253
28394,0.483179773
28399,0.941650364
28402,0.691644268
28403,0.792528667
28406,0.751521766
28407,0.899160386
28410,0.808965774
28412,0.832965644
28414,0.860055201
28415,0.799899169
28420,0.643837704
28423,0.818115502
28424,0.80762391
28425,0.683803156
28431,0.930519583
28432,0.919464452
28434,0.832519046
28436,0.94757981
28438,0.94560931
28442,0.734728256
28444,0.511969086
28445,0.215571681
28446,0.924134922
28447,0.908573696
28448,0.804679154
28449,0.937585637
28450,0.869615305
28452,0.798860921
28454,0.847512839
28456,0.850832757
28457,0.892725856
28458,0.900747567
28460,0.701521308
28461,0.832415817
28463,0.724991025
28466,0.66873041
28467,0.863007627
28468,0.722818757
28469,0.94674429
28470,0.785026431
28474,0.749898066
28475,0.825034355
28476,0.86893829
28479,0.802007987
28480,0.86723647
28481,0.678167166
28482,0.937925431
28484,0.926889159
28487,0.765206558
28488,0.920328173
28489,0.881361672
28490,0.197145309
28491,0.637015954
28492,0.936419018
28493,0.805299683
28494,0.590356575
28497,0.882353529
28498,0.5281996
28500,0.601050863
28502,0.762367229
28503,0.819637823
28504,0.865891067
28505,0.463446318
28507,0.79028116
28509,0.939218381
28510,0.559137677
28513,0.475612227
28514,0.813747446
28515,0.885818473
28517,0.873427855
28519,0.807783258
28523,0.876519007
28525,0.562751509
28526,0.195005132
28527,0.84894482
28533,0.891531278
28535,0.871732864
28537,0.616553158
28539,0.81349925
28541,0.883769094
28543,0.699802763
28548,0.708423451
28551,0.801616843
28553,0.585414597
28554,0.851812023
28557,0.675820917
28558,0.50106191
28562,0.858280316
28566,0.691786329
28568,0.845973497
28569,0.955407137
28572,0.834969481
28577,0.670205618
28580,0.87092703
28581,0.540628135
28583,0.799725623
28584,0.634445178
28586,0.878108532
28587,0.733068626
28592,0.724302992
28594,0.872503029
28595,0.859476753
28596,0.82334205
28598,0.919350907
28599,0.590214821
28600,0.712309526
28601,0.673274837
28602,0.687549753
28604,0.849487329
28605,0.642269187
28606,0.840042204
28607,0.888958116
28609,0.629183422
28610,0.95205986
28611,0.810050248
28613,0.622228705
28614,0.945756521
28615,0.477568891
28616,0.671654954
28617,0.869783085
28618,0.926013815
28619,0.84238865
28621,0.754362333
28622,0.939063853
28624,0.883635654
28625,0.788420904
28626,0.82233587
28627,0.8435904
28632,0.59925059
28634,0.90620608
28635,0.95974272
28636,0.851535112
28637,0.91297669
28638,0.759854132
28639,0.856868526
28641,0.960088095
28644,0.706990797
28645,0.726081758
28647,0.710860346
28648,0.876756977
28651,0.759982014
28653,0.824244193
28656,0.959403131
28657,0.913543207
28660,0.80757634
28661,0.773915236
28664,0.836650108
28665,0.712669186
28666,0.877625948
28667,0.613297066
28672,0.775851242
28673,0.929745761
28674,0.571506721
28675,0.19665339
28679,0.929037498
28680,0.832448685
28681,0.848998739
28682,0.833222206
28683,0.654909342
28684,0.816582243
28688,0.617023959
28689,0.633220083
28691,0.749855
28693,0.945251328
28694,0.790645246
28695,0.538905337
28699,0.771098038
28703,0.816404046
28706,0.805483641
28708,0.919883986
28712,0.874280819
28714,0.573518366
28717,0.643529855
28718,0.426967598
28719,0.936369364
28720,0.948175919
28722,0.659921925
28723,0.796712436
28724,0.838268942
28728,0.832857584
28732,0.825980643
28735,0.864559277
28736,0.761306607
28738,0.76614341
28739,0.838347223
28741,0.866160635
28743,0.869696023
28744,0.85543727
28754,0.712105905
28755,0.867152686
28756,0.804556489
28757,0.794109979
28758,0.921689746
28759,0.689661037
28763,0.940288359
28764,0.660431022
28766,0.666896258
28770,0.772552526
28775,0.853434475
28776,0.64343419
28777,0.233216851
28779,0.464692466
28780,0.81811672
28784,0.81793869
28788,0.890793716
28791,0.712285186
28792,0.669705394
28795,0.825331487
28800,0.809041488
28802,0.848258259
28804,0.675677905
28805,0.922524519
28807,0.737828606
28809,0.211980789
28810,0.783709492
28812,0.682469904
28813,0.622008276
28818,0.635991251
28819,0.733881568
28820,0.761106158
28821,0.88380412
28822,0.843515706
28823,0.725695565
28826,0.686046608
28827,0.925738191
28831,0.779382303
28832,0.663880722
28835,0.583835826
28836,0.834288019
28837,0.837538015
28838,0.933764988
28839,0.853607045
28840,0.510109913
28841,0.851956402
28842,0.825404898
28843,0.590437776
28844,0.704830993
28845,0.844920609
28847,0.693972326
28852,0.805776709
28856,0.695336553
28859,0.694018613
28862,0.725578435
28865,0.851028621
28867,0.938783341
28868,0.731777822
28874,0.813102344
28875,0.92836983
28878,0.669252688
28880,0.892076732
28881,0.874222767
28884,0.791348099
28886,0.685406708
28887,0.923934297
28890,0.388470165
28892,0.72009734
28893,0.835080759
28895,0.689125431
28896,0.729171547
28897,0.858973224
28905,0.6977024
28907,0.839824968
28908,0.834217136
28910,0.812959565
28912,0.895739276
28913,0.932631852
28914,0.669594228
28917,0.515442832
28918,0.836566046
28919,0.888234782
28920,0.920466532
28921,0.79083788
28923,0.568858458
28924,0.705958378
28925,0.843155573
28929,0.837654176
28934,0.689157689
28935,0.510337198
28936,0.492733031
28938,0.926863356
28940,0.879567663
28943,0.794628202
28945,0.69766151
28946,0.654244446
28947,0.655770229
28948,0.825071834
28949,0.685658933
28950,0.768997109
28952,0.787760889
28953,0.613537639
28955,0.592351361
28957,0.862765098
28960,0.916387916
28963,0.881713618
28969,0.659648475
28970,0.838571383
28971,0.724629821
28972,0.921271227
28974,0.695653146
28975,0.919115805
28976,0.756231285
28977,0.740240289
28980,0.620510824
28982,0.690392533
28983,0.86317709
28988,0.82032707
28992,0.653079208
28997,0.497819771
29002,0.721915734
29003,0.869070184
29004,0.872908864
29005,0.794530344
29006,0.84999507
29009,0.562282029
29012,0.908896077
29014,0.77349053
29016,0.358182692
29017,0.858305401
29018,0.825997069
29020,0.848287976
29022,0.93286946
29025,0.922821022
29028,0.682110305
29037,0.947266789
29040,0.198539997
29044,0.877899848
29047,0.927405977
29048,0.939967129
29049,0.827207155
29050,0.813723019
29053,0.789363529
29055,0.685448206
29057,0.663798586
29058,0.655114084
29061,0.840655179
29066,0.716482769
29067,0.877675308
29068,0.800466421
29070,0.747321854
29071,0.716135027
29073,0.906658017
29074,0.753735395
29075,0.915337141
29076,0.871625979
29079,0.712387675
29080,0.809140753
29081,0.685478273
29082,0.718002946
29083,0.814853327
29084,0.664713926
29085,0.93546719
29086,0.65017419
29088,0.958831313
29092,0.806551523
29095,0.183165419
29099,0.844383993
29100,0.693861143
29103,0.734102358
29110,0.88358446
29112,0.620888417
29116,0.960545439
29118,0.659772863
29119,0.717724057
29120,0.69695796
29122,0.823504455
29124,0.824795668
29125,0.757163463
29126,0.883050544
29128,0.458722275
29129,0.70859783
29130,0.885909705
29132,0.747400006
29134,0.750957717
29135,0.819797296
29137,0.460880941
29139,0.878485154
29140,0.905493503
29142,0.871488711
29143,0.400306616
29144,0.75530295
29145,0.832220814
29146,0.492424044
29147,0.589572468
29148,0.812179378
29150,0.759323086
29152,0.865424323
29153,0.884299058
29154,0.814435047
29157,0.874880171
29158,0.931408174
29159,0.657929115
29160,0.894248591
29161,0.905370602
29162,0.900541638
29163,0.829755011
29164,0.191562293
29165,0.772649278
29166,0.67598771
29167,0.800934392
29168,0.805155815
29169,0.854356248
29170,0.663386109
29171,0.572655728
29172,0.707192999
29173,0.639654359
29175,0.771212961
29178,0.570499376
29180,0.487369094
29188,0.80995339
29190,0.816128904
29191,0.613411597
29196,0.875328231
29199,0.494683502
29200,0.907172708
29201,0.944845218
29202,0.710362317
29203,0.816966555
29204,0.680122248
29206,0.927891417
29210,0.837484598
29211,0.708921613
