id,relevance
10896,2.05324559
10897,1.847799914
10898,2.117616267
10899,2.496176378
10900,2.203794732
10902,2.231468799
10904,2.545887633
10906,2.13650437
10907,2.187860867
10911,2.363121976
10912,2.124413098
10914,2.079765668
10915,2.001409009
10916,2.064959868
10917,2.103429259
10918,2.307805339
10919,2.342420331
10920,2.109960143
10921,1.819006685
10922,1.819253712
10924,2.142734696
10925,2.061494381
10927,2.242533915
10929,1.840981267
10930,2.09578594
10931,2.002176416
10932,2.192762767
10933,2.503426458
10935,2.111137427
10936,2.185551512
10937,2.221318731
10938,2.117871596
10939,2.121996175
10940,2.211979809
10941,2.379060313
10942,2.135396058
10944,2.049598436
10945,2.038517631
10946,2.127015477
10947,2.112648517
10948,2.199569327
10949,2.105469922
10950,2.09158138
10951,2.088263362
10952,2.093103158
10956,1.954520006
10958,2.11868766
10959,2.086940042
10960,2.115127479
10961,2.196072601
10962,1.747766352
10963,2.34203815
10965,2.19277877
10967,2.281561829
10969,2.277577503
10971,1.949371852
10976,2.185771612
10977,2.181125163
10978,2.145652609
10979,2.344523753
10980,2.088683212
10982,2.210332053
10983,2.328373465
10984,1.896606514
10987,2.298181141
10988,2.525689017
10989,2.628960453
10991,2.491417288
10993,2.357352482
10994,2.067609579
10995,2.339854012
10996,2.436264252
10998,2.644204001
11000,2.355143339
11001,2.346402757
11002,2.412156226
11003,2.339955554
11004,2.40739525
11005,2.681423676
11006,2.635052155
11008,2.0633234
11009,2.07667757
11010,2.236563158
11013,2.518659275
11014,2.424245947
11018,2.583130492
11020,2.210021013
11021,2.457762633
11023,2.407754381
11024,2.331977737
11026,2.126458555
11028,2.48835892
11031,2.507497965
11032,2.378560931
11035,2.226361246
11037,2.284838308
11039,2.416141888
11040,2.260650111
11041,2.573094832
11042,2.228918282
11043,2.227144747
11044,2.357851719
11045,2.153152974
11046,2.451266277
11047,2.299849904
11048,2.559720363
11050,2.459110853
11051,2.366398186
11052,2.353492623
11053,2.256826188
11054,2.343783834
11056,2.621642986
11058,2.634841256
11060,2.489961574
11061,2.286735817
11062,1.782616579
11063,2.242263086
11064,2.351052688
11065,2.651997461
11067,2.617913418
11068,2.617779006
11072,2.2431653
11073,2.388187497
11075,2.689356175
11076,2.272767366
11077,2.514019216
11079,2.687394389
11080,2.292201559
11082,2.351878662
11085,2.618986489
11086,2.515457089
11087,2.468095928
11088,2.630286551
11089,2.313153851
11090,2.5357551
11091,2.632522402
11093,2.477492471
11094,2.581950515
11095,2.502867671
11096,2.323584776
11097,2.45368277
11098,2.520111303
11100,2.430158034
11102,2.185332942
11103,2.200440165
11106,2.621137274
11107,2.28694112
11110,2.44716845
11111,2.52665783
11112,2.595987914
11113,2.29179377
11114,2.234461848
11116,2.668373399
11117,2.699445737
11118,2.266319867
11119,2.412495801
11120,2.306610327
11121,2.34216418
11123,2.138047626
11124,2.234844938
11127,2.546589056
11128,2.272603519
11129,2.275259484
11130,2.557284057
11132,2.128611352
11134,2.231281061
11135,2.264765543
11136,2.216041083
11138,2.520327461
11140,1.818671184
11141,2.207133129
11142,2.725965701
11143,2.144359455
11145,2.45109985
11146,2.635841077
11147,2.572182325
11149,2.412160669
11150,2.254131973
11151,2.446564373
11152,2.244128436
11155,2.264633838
11156,1.824500115
11157,2.109270666
11158,1.992901469
11159,2.149916877
11161,2.248529994
11163,2.068994037
11165,2.57970647
11166,2.33305871
11167,2.636967813
11168,2.266711056
11169,2.213777553
11170,2.487350654
11171,2.251760623
11173,2.331727529
11174,2.627792654
11175,2.190700098
11176,2.311884347
11178,2.234075352
11179,2.43712291
11181,2.722384361
11183,2.727072722
11184,2.213152619
11186,2.518522075
11187,2.526759431
11189,2.477148699
11190,2.191831841
11191,2.426984969
11192,2.488805757
11194,2.527411728
11195,2.618411066
11196,1.926228216
11198,2.535224544
11199,1.978692763
11200,2.320223131
11202,2.132181675
11203,2.334600459
11204,2.27540806
11205,2.355587259
11206,2.559741597
11208,2.421802484
11209,2.486718655
11210,2.414967013
11211,2.473101786
11213,2.288953283
11214,2.568426759
11215,2.221644654
11216,2.610595789
11217,2.187402842
11218,2.687142324
11221,2.698256899
11222,2.342166776
11223,2.373698966
11224,2.396879979
11226,2.541909493
11228,2.676560174
11229,2.52743646
11230,2.471017051
11231,2.250460837
11233,2.400470212
11234,2.752301001
11235,2.174475778
11238,2.718644734
11241,2.230467485
11243,2.228133766
11244,2.698685991
11246,2.611227959
11248,2.346956116
11249,2.163764145
11250,2.083812341
11251,2.456659559
11254,2.344745931
11255,2.730908269
11256,2.053987133
11257,2.277659641
11259,2.39572229
11261,2.559464534
11264,2.466740454
11266,2.170686699
11267,2.052100088
11268,2.301714102
11269,2.254579966
11270,2.547799093
11272,2.013121532
11273,2.085713925
11274,2.029853835
11275,2.315163481
11279,2.352360496
11281,2.535017902
11283,2.641574047
11286,2.34500314
11287,2.579516431
11288,2.380722362
11290,2.363218451
11291,1.839484093
11292,2.464736755
11296,2.037482685
11298,1.905326365
11302,2.137528184
11305,2.148442889
11306,2.069932228
11308,2.119597754
11310,2.122978741
11311,2.419816747
11313,1.989081399
11314,2.340881869
11317,2.242124019
11318,2.180070019
11319,2.172166202
11325,2.220847659
11327,2.195750636
11328,2.197503746
11330,1.859099599
11331,2.245909576
11333,2.522679535
11335,2.121511069
11336,2.148129859
11337,2.151015757
11338,2.15462051
11339,2.109584715
11340,2.356291734
11343,2.140007232
11344,2.121301744
11345,2.074865683
11346,2.456705312
11347,2.586747938
11348,2.603515382
11349,2.216510998
11350,2.12541868
11351,2.214943451
11352,2.519888537
11353,2.621848004
11354,2.466853389
11355,2.097663166
11356,2.260980298
11357,2.56806586
11359,2.231825719
11361,2.178840899
11362,2.145958287
11363,2.326629839
11364,2.185128286
11366,2.216975349
11367,2.128491815
11370,2.469653984
11371,2.189671064
11372,2.361299323
11375,2.485191778
11376,2.130838606
11377,2.20863332
11382,2.266969259
11383,2.681803838
11384,2.488712669
11385,2.698814003
11386,2.47539629
11387,2.243763457
11390,2.609479271
11392,2.685479854
11393,1.97446535
11394,2.653819754
11395,2.514737303
11396,2.570360285
11397,1.905819043
11398,2.052832432
11399,2.395874265
11400,2.195915307
11404,2.377142696
11405,2.217808384
11410,2.012472932
11412,2.113548095
11414,2.223934667
11416,2.384804735
11417,2.400744505
11420,2.714971925
11421,2.194811286
11422,2.595557747
11423,2.514351514
11424,2.157239426
11425,2.537012615
11426,2.217620871
11427,2.189115173
11428,2.207626527
11429,2.190576425
11430,2.374754348
11431,2.428646045
11432,2.589081137
11435,2.138793198
11436,2.248981342
11437,2.686163092
11439,2.151454574
11443,2.167436134
11444,2.194730008
11445,2.638141263
11446,2.102612922
11447,2.246108106
11448,2.239261502
11449,2.658089954
11450,2.644123717
11452,2.214813446
11454,2.158567369
11455,2.712680479
11456,2.313191555
11457,2.620790541
11458,2.236072387
11460,2.273615103
11461,2.618589041
11462,2.191249251
11463,2.157232882
11464,2.186593197
11465,2.551438219
11466,2.157435504
11467,2.537135152
11468,2.722883847
11470,2.46004895
11473,2.368277223
11475,2.207510145
11476,2.115532585
11477,2.12349407
11478,2.219293046
11479,2.152966249
11481,2.155572419
11482,2.136086682
11483,2.172518882
11485,2.368757249
11486,2.388232796
11488,2.235284674
11489,2.588213542
11490,2.247512174
11491,2.194943639
11493,2.329479345
11494,2.337437323
11496,2.347345667
11497,1.946447853
11498,2.532318565
11500,2.079745507
11503,2.51472035
11504,2.777537524
11505,2.487943519
11508,2.612934205
11510,2.32778384
11511,2.306254095
11512,2.151184678
11513,2.040669118
11516,2.172727639
11517,2.394196696
11518,2.730346148
11519,2.532237934
11521,2.520522308
11523,2.265906667
11524,2.441402524
11526,2.475238052
11527,2.552261156
11528,2.727476348
11531,2.395363649
11532,2.269671403
11533,2.562135468
11534,2.434504506
11535,2.164528901
11537,2.280405284
11538,2.341415371
11539,2.191773438
11540,2.714732556
11541,2.231039805
11542,2.242236338
11543,2.371682612
11544,2.16127581
11546,2.253527355
11547,2.344336732
11548,2.283872008
11549,2.136108565
11550,2.240418902
11551,2.279330636
11553,2.276749252
11554,2.284503937
11558,2.594275639
11559,2.729575606
11563,2.589764203
11564,2.732134596
11565,2.286997936
11566,2.201436063
11567,2.518533475
11568,2.303255405
11570,2.307869635
11571,2.323944463
11573,2.377981483
11574,2.509308692
11575,2.603372639
11576,2.376590663
11577,2.190095017
11578,2.586840452
11581,2.651079293
11582,2.219269616
11583,2.714115696
11584,2.567891425
11585,2.571146581
11586,2.365099835
11587,2.281937221
11588,2.270714272
11591,2.139840655
11592,2.240537188
11593,2.572059293
11596,2.464804827
11597,2.329743673
11598,2.668058657
11599,2.25980764
11600,2.088651857
11601,2.715871542
11602,2.769331567
11603,2.779739115
11604,2.569473661
11605,2.622511399
11606,2.623636535
11609,2.307156952
11610,2.423337338
11612,2.20743081
11613,2.456773062
11614,2.596866369
11618,1.872037436
11619,1.888590678
11620,2.193293018
11621,2.089498991
11622,2.174122145
11624,2.653010056
11625,2.013525177
11627,2.579026888
11628,2.338179704
11630,2.396795494
11632,2.29701124
11633,2.2862724
11634,2.595090944
11635,2.312001136
11636,2.692211631
11637,2.316089504
11638,2.784828014
11639,2.588225273
11640,2.566066794
11642,2.24234542
11643,2.315526969
11646,2.240952293
11647,2.223973295
11648,2.250916606
11649,2.359137873
11650,2.235271758
11651,2.185786052
11652,2.125266059
11654,2.23528129
11656,2.525426665
11659,2.372740954
11660,2.457020975
11661,2.570103466
11662,2.321341132
11664,2.263219556
11665,1.788070494
11667,2.516404126
11668,2.269925783
11669,2.572916055
11670,2.580307907
11671,2.231907839
11673,2.553100202
11674,2.03235238
11675,2.244220198
11676,2.261082456
11677,2.303240423
11678,2.373756314
11679,2.173517027
11680,2.396582936
11683,2.795076344
11684,2.686068451
11685,2.377649096
11686,2.111239159
11687,2.577009133
11688,2.605176912
11689,2.470290421
11690,2.598853035
11691,2.388264739
11692,2.422700703
11693,2.151508826
11694,2.420157601
11695,2.348885064
11696,2.469793691
11698,2.187351836
11699,2.623147609
11703,2.217918267
11704,2.627545343
11706,1.915723598
11707,2.240764221
11708,2.477324568
11709,2.23208641
11713,2.173015634
11715,2.164509113
11717,2.231695787
11718,2.592907257
11719,2.409332369
11723,2.379178327
11724,2.63957993
11725,2.418116098
11726,2.70795469
11727,2.479140131
11730,2.609445628
11731,1.898454198
11732,2.227065214
11734,2.098568708
11736,2.439906911
11737,2.5877863
11739,2.645410557
11740,2.211143145
11741,2.21510273
11742,2.402392852
11743,2.108148928
11744,2.58245859
11745,2.607795429
11747,2.237883307
11749,2.62701769
11750,2.625185587
11751,2.642947042
11753,2.605802672
11754,2.606292116
11757,2.565118359
11758,2.486255332
11759,2.598203877
11761,2.389746226
11763,2.524566438
11764,2.384398262
11766,2.213081605
11768,2.348782022
11769,2.722838896
11770,2.319205732
11771,2.225382159
11772,2.34019349
11773,2.28453759
11774,2.337276904
11775,2.513083101
11776,2.564929265
11777,2.266354737
11778,2.736867976
11779,2.278215707
11780,2.519608784
11781,2.680782565
11782,2.609123517
11784,1.99895663
11785,2.36077852
11789,2.212811494
11790,2.634906599
11791,2.222458906
11793,2.446498754
11794,2.713375722
11798,2.372058556
11800,2.496651005
11801,2.101174223
11803,2.43078662
11806,2.132961529
11808,2.555346507
11809,2.186535947
11811,2.435996665
11812,2.107261737
11813,1.864418369
11815,2.532480326
11818,2.252666375
11819,2.488713268
11820,2.22412993
11821,1.890128984
11823,2.241529279
11824,2.39142949
11825,2.51152971
11826,2.375265627
11827,2.605307473
11830,2.228726074
11831,2.136648286
11832,2.277871374
11834,2.5350761
11837,2.57316728
11838,2.56708606
11840,2.36990286
11841,2.3819894
11842,2.446515336
11844,2.517841752
11845,2.228339857
11849,2.488461468
11851,2.380547729
11852,1.926524774
11853,2.502059444
11855,2.200341222
11856,2.176847444
11857,2.356378862
11858,2.393489084
11860,2.215500007
11863,2.169007439
11864,2.293189451
11865,2.22292775
11866,2.138339774
11867,2.47997979
11868,2.307569295
11869,2.651330846
11870,2.457902404
11871,2.46602697
11873,2.387208237
11874,2.682394842
11875,2.487452625
11876,2.347497356
11877,2.651074452
11878,2.468870354
11879,2.401303143
11880,2.639033097
11882,2.500722954
11884,2.504901771
11886,2.662706287
11887,2.397642497
11888,2.399392735
11891,2.458873188
11892,2.588908194
11893,2.289828067
11894,2.357098329
11895,2.310111077
11896,2.33793654
11898,2.171007567
11899,2.298935687
11903,2.48329337
11904,2.481327345
11905,2.380335043
11906,2.662351885
11908,2.790217977
11910,2.489920328
11911,1.838728281
11912,2.137165003
11915,2.306776625
11916,2.581718998
11917,2.199672242
11920,1.987692411
11922,2.58584718
11923,2.314309659
11924,2.690770363
11926,2.756385793
11927,2.273080851
11928,2.632653416
11929,2.530575188
11930,2.657593877
11931,2.370301766
11933,2.712716728
11934,2.432691464
11936,2.459429923
11937,2.374425508
11938,2.394768127
11939,2.436565515
11940,2.40616529
11941,2.344155866
11942,2.423274281
11943,2.567708412
11945,2.362354729
11946,2.358325
11948,2.347341161
11949,2.237568509
11951,2.176751864
11952,2.237272915
11953,2.214370679
11954,2.623414494
11956,2.23535714
11957,2.356496766
11958,2.511930692
11960,2.548850419
11961,2.673597026
11962,2.237064364
11964,2.347045506
11967,2.21699004
11970,2.561435471
11971,2.368757752
11972,2.426649167
11973,2.207553323
11974,2.114967784
11975,2.196426501
11978,2.197386127
11983,2.644865472
11985,2.502994428
11986,2.340158252
11987,2.45370032
11988,2.518771658
11989,2.26204265
11990,2.517860226
11991,2.604177594
11993,2.609928046
11995,2.690715728
11997,2.160391239
12000,2.144703904
12001,2.370320272
12002,2.345043454
12005,2.585821387
12006,2.377758969
12010,2.242332682
12012,2.391108348
12013,2.483494502
12015,2.249952811
12016,2.56296554
12017,2.349635573
12020,2.342460464
12021,2.672284176
12022,2.202307424
12023,2.346712393
12024,1.869846688
12025,2.387094292
12027,2.525502235
12029,2.266768865
12030,2.562194837
12031,2.529498899
12032,2.725231554
12033,2.324049015
12034,2.260235528
12036,2.323284201
12037,2.19992388
12039,2.160524947
12040,2.493526185
12041,2.769915682
12042,2.518443219
12043,2.588147857
12045,2.452559072
12046,2.325983349
12047,2.31417009
12049,2.343151092
12050,2.319658035
12051,2.589026878
12054,2.4679601
12055,2.21310152
12056,2.195478018
12058,2.563243338
12059,2.377961397
12061,2.202982844
12062,2.418495364
12063,2.212740443
12064,2.274840863
12065,2.289428277
12066,2.22093433
12067,2.510087937
12068,2.282911327
12069,2.570490835
12070,2.597891918
12072,2.621615687
12075,2.704846546
12077,2.697343231
12079,2.310607853
12081,2.385477505
12083,2.338848337
12084,2.53179768
12085,2.088853056
12086,2.219943639
12087,2.403112994
12088,2.181791215
12089,2.256701964
12090,2.317722173
12094,2.414393037
12095,2.25185224
12096,2.498725469
12098,2.583962924
12099,2.517806749
12101,2.474481124
12102,2.424074537
12103,2.092999176
12105,2.242437865
12108,2.385677828
12111,2.626465494
12114,2.171928425
12115,2.369129498
12116,2.091484093
12117,2.032891726
12118,2.346354787
12119,2.432095512
12121,2.139685381
12122,2.138625276
12123,2.361464573
12125,2.013926715
12126,2.352257887
12128,2.249872848
12129,2.238644244
12132,2.231509911
12133,2.230572384
12134,2.238203255
12135,2.559884159
12136,2.658112361
12137,2.627754834
12138,2.478331591
12139,2.51749655
12140,2.664136357
12141,2.42008203
12142,2.591783093
12144,2.519415955
12147,2.203361748
12150,2.214474075
12152,2.242603213
12153,2.735930777
12154,2.257387605
12155,2.108050759
12156,2.101101453
12159,2.669076155
12160,2.389019438
12162,2.353230617
12163,2.745136213
12167,2.401215977
12168,2.204890796
12169,2.520014882
12170,2.37790185
12171,2.155643159
12176,2.145718234
12177,2.279183583
12178,2.304146747
12179,2.142062297
12182,2.638414155
12183,2.447834546
12184,2.394627816
12185,2.331297096
12189,2.544700008
12190,2.476416516
12191,2.308718361
12192,2.23106478
12194,2.515947704
12195,2.54736084
12196,2.621648962
12198,2.447046327
12199,2.606350582
12200,2.263024405
12202,2.522071141
12203,2.234706137
12205,2.364528305
12206,2.080042321
12207,2.181534073
12208,2.193442082
12209,2.656998198
12210,2.3302351
12211,2.439923653
12212,2.359164652
12214,2.273766605
12215,2.221892969
12216,2.268353809
12217,2.340408026
12220,2.594291955
12221,2.392339678
12224,2.641293464
12225,2.693117701
12227,2.220485386
12229,2.478759748
12230,2.291274653
12231,2.734117664
12232,2.355715061
12233,2.202920472
12235,2.280416717
12236,2.601503851
12239,2.397156642
12240,2.192516623
12241,2.559379831
12245,2.411325383
12246,2.345270089
12248,2.211362394
12249,2.333137633
12251,1.793855997
12253,2.662954463
12254,2.63461208
12255,2.429909312
12257,2.483452283
12258,2.480822024
12259,2.338165002
12260,2.78906966
12262,2.591797649
12263,2.229408287
12264,2.50496134
12265,2.073283352
12266,2.125653287
12267,2.604857116
12270,2.448440382
12273,2.36235094
12276,2.475134222
12277,2.558623236
12278,2.602858882
12279,2.557355484
12280,2.288473971
12281,2.223268508
12282,2.455172819
12283,2.18596129
12284,2.46235583
12285,2.203357414
12286,2.324067566
12287,2.711834511
12288,2.323937509
12289,2.721707144
12290,2.464776281
12291,2.16409912
12292,2.324489776
12294,2.512659878
12295,2.668750364
12296,2.442084217
12297,2.366571291
12298,2.079574502
12300,2.319947639
12302,2.40319227
12303,2.695312084
12306,2.763648197
12308,2.425696123
12309,2.069290249
12310,2.397117579
12311,2.700006128
12312,2.515643957
12314,2.214229125
12315,2.374002054
12316,2.09306099
12317,2.403656126
12321,2.231757378
12322,2.593412057
12323,2.368049224
12324,2.404040501
12325,2.389216822
12328,2.039208712
12330,2.04562836
12331,2.113487112
12333,1.984915371
12334,2.0257603
12336,2.00176336
12337,2.057437989
12339,1.996941932
12340,2.173919343
12342,1.994690372
12343,1.862866099
12344,1.859565508
12345,2.137864391
12347,2.213091162
12348,2.042409943
12349,2.084720394
12352,2.106419893
12353,2.106488336
12354,2.345272862
12355,2.451891733
12356,2.089048349
12357,2.108584733
12358,2.074343318
12359,2.307458103
12360,2.052777956
12362,2.035699446
12363,2.032626157
12365,2.008458268
12367,1.828749215
12368,1.960711521
12370,1.798583005
12372,2.70716144
12373,2.348496674
12374,2.390324061
12375,2.221668946
12376,2.488053208
12377,1.696002903
12378,2.252573971
12379,2.717541041
12381,2.632015154
12382,2.179847401
12383,2.203918277
12384,2.318168478
12385,2.711521129
12386,2.476196227
12387,2.105576976
12389,2.413843737
12390,2.613183773
12391,2.292199213
12393,2.240413388
12394,2.436123835
12395,2.694084463
12396,2.621501067
12397,2.240130828
12398,2.426255036
12399,2.19870732
12401,2.428257453
12405,2.66992748
12406,2.239261447
12410,2.583383236
12411,2.203506364
12412,2.356788608
12414,2.452479545
12415,2.462175545
12416,2.595328783
12418,2.563216199
12419,2.295825672
12420,2.337382238
12421,2.459191105
12424,2.422465738
12426,2.183315516
12427,2.167485171
12428,2.235312267
12430,2.197851514
12431,2.212579689
12434,2.795326971
12435,2.532318471
12436,2.135226527
12438,2.417588881
12439,2.208338357
12441,2.314698275
12442,2.253472642
12443,2.272098819
12444,2.184431632
12445,2.686224278
12449,2.374879719
12450,2.7045702
12451,2.281546831
12452,2.67938585
12453,2.31280229
12454,2.724344317
12455,2.166669892
12456,2.291958622
12458,2.340890609
12459,2.334921851
12460,2.496660008
12464,2.573460189
12465,2.500427382
12466,2.317499087
12467,2.232709878
12468,2.111891354
12470,2.460004637
12471,2.185427681
12472,2.210333043
12473,2.226360534
12474,2.249842321
12475,2.256836827
12477,2.388188253
12478,2.355077819
12479,2.254837932
12480,2.48027065
12481,2.260176553
12482,2.182707273
12483,2.32433401
12484,2.54467864
12485,2.250843984
12486,2.55550246
12488,2.32840237
12489,2.291451768
12490,2.373064311
12491,2.470685493
12492,2.246878562
12495,2.479264571
12496,2.5558928
12497,2.562128339
12499,2.217828302
12500,2.49749001
12501,2.405689802
12503,2.394527972
12504,2.500402084
12505,2.714638611
12506,2.310549377
12508,2.40882633
12509,2.567677764
12510,2.308907638
12511,2.676872113
12514,2.17874262
12515,2.183003467
12520,2.501764179
12522,2.365398242
12523,2.320734427
12525,2.358112818
12527,2.244585733
12528,2.321609922
12529,2.130631814
12530,2.374489876
12531,1.991733824
12532,2.346197758
12533,2.33711921
12534,1.85510794
12535,1.766353634
12538,2.068897118
12539,2.369635564
12540,2.32526443
12541,1.906133309
12542,2.230221723
12544,2.305211568
12545,2.369788999
12546,2.220654301
12547,2.380313825
12549,2.435321394
12550,2.05032916
12551,2.258270793
12553,2.497249628
12554,2.114514098
12558,2.358654115
12559,2.683661531
12560,2.490730132
12561,2.640823776
12562,2.094780477
12563,2.414029071
12564,2.570502547
12565,2.300540805
12566,2.432875436
12567,2.664973726
12568,2.318127011
12569,2.465449498
12571,2.402888524
12572,2.386912378
12575,2.246547017
12576,2.178347168
12577,2.238614567
12579,2.536952333
12580,2.725994047
12582,2.646385281
12583,2.643373985
12584,2.629923243
12585,2.450700122
12586,2.285745728
12590,2.412857703
12591,2.539770102
12592,2.30549149
12593,2.341627394
12595,2.387933626
12597,2.669311283
12598,2.236840818
12600,2.312433071
12602,2.297535569
12603,1.923649615
12604,2.168450357
12605,2.576439812
12606,2.154035105
12607,2.188214598
12609,2.174814165
12610,2.230068884
12612,2.441769194
12613,2.403082079
12614,2.434607512
12615,2.137152084
12616,2.136561263
12617,2.136098516
12618,2.298499941
12619,2.689367598
12620,2.624624692
12621,2.202819135
12624,2.595824239
12626,2.664298252
12629,2.349970676
12630,2.246177942
12631,2.350380491
12632,2.203309962
12633,2.471947049
12634,2.108937896
12635,2.386492505
12636,2.305476455
12637,2.58861895
12638,2.495174672
12640,2.378789618
12641,2.673434012
12642,2.214642422
12645,2.363214425
12646,2.609471419
12647,2.448923829
12648,2.501576842
12649,2.274711351
12650,1.992092772
12651,2.2041911
12653,2.190953131
12655,2.106726769
12657,2.183485442
12658,2.21619211
12659,2.181317673
12661,2.31307036
12662,2.772297401
12665,2.780651373
12666,2.38101037
12667,2.596326263
12668,2.259895814
12670,2.517972612
12672,2.386230628
12674,2.576088444
12675,2.302977005
12676,2.107540822
12677,2.094891988
12679,2.545793329
12680,2.186205023
12681,2.40212104
12682,2.279886293
12684,2.465898454
12685,2.256546356
12687,2.445138683
12688,2.598747981
12689,2.383676538
12690,2.687568633
12692,2.244373765
12694,2.688374726
12695,2.468965556
12696,2.421273966
12697,2.702687686
12698,2.719327056
12700,2.502927472
12701,2.561953547
12702,2.155007845
12703,2.193534998
12704,2.7084737
12706,2.359461315
12707,2.36980036
12708,2.311788828
12709,2.233511647
12710,2.244531219
12712,2.283682115
12717,2.29829595
12719,2.757694608
12721,2.258170468
12724,2.26542842
12726,2.245349163
12727,2.256966892
12728,2.312305394
12729,2.072004314
12730,2.092828601
12731,2.105109112
12732,2.354824851
12736,2.44041867
12737,2.185425496
12738,2.174732276
12739,2.218063353
12740,2.251213014
12741,2.162558423
12743,2.584523696
12745,2.438863116
12747,2.620275372
12748,2.271067862
12750,2.33556671
12753,2.318660574
12755,2.233829636
12756,2.353476859
12757,2.341081773
12758,2.460980128
12761,2.398324834
12762,2.469007686
12763,2.405501476
12764,2.251318979
12767,2.265717743
12768,2.414243012
12769,2.174850262
12770,2.164311148
12771,2.153564207
12772,2.250575957
12773,2.193940222
12774,2.213019157
12776,2.683952451
12777,2.543337925
12778,2.642774264
12779,2.362085239
12780,2.582989555
12781,2.188294572
12782,2.226656308
12784,2.232085266
12785,2.381807127
12786,2.197818545
12787,2.458703097
12788,2.386314901
12789,2.522922304
12790,2.279619411
12791,2.285918613
12792,2.381692794
12795,2.366546417
12796,2.166853245
12797,2.467759923
12798,2.59801982
12800,2.250828963
12803,2.405963183
12805,2.276678332
12806,2.753241693
12807,2.426270864
12808,2.613460768
12809,2.489737527
12810,2.214732864
12812,2.22946047
12814,2.283594432
12815,2.061957639
12816,2.100870529
12817,2.100434957
12818,2.169136803
12819,2.369473822
12821,1.811136809
12823,1.775371929
12825,2.119366966
12826,2.087211776
12827,2.197327311
12828,2.350213613
12832,2.592832586
12834,2.320026988
12835,2.437837956
12837,2.463740924
12838,2.221646158
12839,2.37383146
12841,2.568172323
12843,2.257370893
12844,2.586104176
12845,2.595314374
12846,2.312378168
12849,2.340510852
12850,2.190503259
12851,2.491744956
12852,2.620297915
12853,2.335998707
12854,2.543837656
12855,2.261053016
12857,2.575521315
12859,2.504605665
12860,2.303554228
12861,2.44190196
12862,2.625210326
12863,2.298152936
12864,2.515859466
12865,2.697551325
12866,2.089561717
12867,2.50320649
12868,2.431457127
12869,2.63625493
12872,2.214517037
12873,2.171168081
12874,2.169744158
12875,2.211303294
12876,2.21354178
12877,2.55932913
12878,2.608329666
12881,2.622345797
12882,2.494868032
12883,2.629782422
12885,2.557674297
12889,2.163016729
12892,2.147627303
12893,2.382901216
12894,2.320769156
12895,2.358360465
12896,2.584482136
12897,2.190072493
12898,2.469234147
12900,2.417718907
12901,2.521470638
12902,2.296837584
12903,2.652776413
12905,2.302670736
12906,2.494250019
12907,2.380237565
12908,1.884077353
12909,1.919104577
12910,2.413475096
12911,2.375345839
12912,2.26965379
12913,2.118074032
12914,2.293470612
12916,2.603641001
12917,2.236006489
12918,2.265996082
12919,2.21145012
12920,2.185230371
12921,2.196745029
12923,2.652860985
12924,2.30289959
12925,2.326365803
12926,2.133267192
12927,2.502944874
12928,2.236941331
12929,2.199949277
12930,2.634802526
12931,2.444518842
12933,2.2289128
12934,2.417151551
12935,2.335564723
12937,2.624020211
12938,2.603623331
12943,2.264041405
12944,2.343115119
12945,2.338912305
12946,2.374128667
12947,2.380058808
12948,2.681503799
12950,2.022093272
12951,1.97402241
12952,2.650803105
12953,2.288372004
12954,2.304794248
12955,2.696193274
12956,2.579502365
12958,2.585883577
12959,2.549092301
12960,2.536041608
12963,2.523640713
12964,2.791361638
12965,2.176142468
12968,2.19097766
12969,2.60479016
12970,2.47199071
12973,2.426071599
12974,2.335280269
12976,2.327677903
12977,2.297689091
12978,2.32247628
12979,2.208335868
12980,2.357241343
12981,2.42391584
12982,2.45298923
12985,2.404195967
12986,2.057027247
12987,2.709556449
12988,2.475763811
12989,2.395883522
12990,2.705860307
12991,2.45871901
12992,2.702072694
12994,2.429538396
12996,2.207895031
12997,2.217194182
12999,2.360934491
13000,2.274689216
13001,2.423896374
13002,2.22563628
13003,2.294587959
13005,2.141685221
13006,2.222049102
13007,2.118501349
13008,2.309974516
13009,2.725648204
13010,2.513325348
13011,2.454311486
13012,1.848072624
13013,2.353532575
13014,2.618499105
13015,2.675783745
13016,2.696244687
13018,2.117950877
13019,1.927687197
13020,2.142361296
13025,2.197522722
13029,2.333951818
13031,2.048271957
13032,2.673063565
13033,2.609634403
13034,2.228598839
13035,2.395681912
13036,2.241236142
13037,2.635709096
13038,2.570019499
13039,2.252501346
13041,2.1993495
13042,2.590410329
13043,2.186044668
13044,2.246525049
13046,2.153043766
13047,2.433945169
13050,2.644137668
13051,2.65535262
13052,2.351501782
13054,2.624072512
13055,2.662085838
13059,1.831520464
13061,2.399634159
13062,2.200606832
13063,2.408577711
13065,2.547561687
13066,2.44536245
13067,2.558965686
13068,2.567848841
13069,2.298429498
13070,2.506499802
13071,2.582633051
13072,2.23709235
13074,2.290185257
13075,2.697384617
13076,2.509530868
13077,2.527622963
13078,2.355230108
13080,2.432150878
13081,2.379912818
13083,2.680179578
13084,2.350167903
13085,2.429247019
13086,2.557907495
13087,2.35865954
13088,2.338058069
13089,2.08091032
13090,2.428773032
13091,2.265226169
13093,2.102936036
13094,2.242048209
13095,2.207881559
13096,2.463687966
13097,2.257614668
13098,2.053339157
13100,2.341495262
13101,2.146969642
13102,2.175386014
13103,2.134045584
13106,2.377963678
13107,2.207328235
13109,2.270177559
13110,2.396401503
13111,2.416185998
